reflector_ip,ip_version,offset,description,country_code,country_name,region,sub_region
113.23.169.115,4,1286,sihatsemulajadi.com,MY,Malaysia,Asia,South-eastern Asia
154.23.148.118,4,7,sims3cheat.com,MY,Malaysia,Asia,South-eastern Asia
103.6.198.101,4,-1077,singapurastories.com,MY,Malaysia,Asia,South-eastern Asia
101.99.69.121,4,1981,singhui.com,MY,Malaysia,Asia,South-eastern Asia
185.93.164.44,4,4,sistersinislam.org.my,MY,Malaysia,Asia,South-eastern Asia
124.217.247.150,4,22518,slotfreebies.com,MY,Malaysia,Asia,South-eastern Asia
110.4.40.164,4,11,smecorp.gov.my,MY,Malaysia,Asia,South-eastern Asia
112.137.164.71,4,41,ssm.com.my,MY,Malaysia,Asia,South-eastern Asia
103.140.139.227,4,8,st.gov.my,MY,Malaysia,Asia,South-eastern Asia
185.93.164.58,4,11,statistics.gov.my,MY,Malaysia,Asia,South-eastern Asia
118.107.205.113,4,6,stavenue.com,MY,Malaysia,Asia,South-eastern Asia
43.245.98.40,4,38,straatosphere.com,MY,Malaysia,Asia,South-eastern Asia
45.127.4.165,4,14,suhakam.org.my,MY,Malaysia,Asia,South-eastern Asia
118.107.208.94,4,9,sunway.com.my,MY,Malaysia,Asia,South-eastern Asia
118.107.235.103,4,17,sunwaypyramid.com,MY,Malaysia,Asia,South-eastern Asia
210.5.42.167,4,52,swissgarden.com,MY,Malaysia,Asia,South-eastern Asia
111.90.144.112,4,11,t411.me,MY,Malaysia,Asia,South-eastern Asia
103.215.139.118,4,1189,tasteasianfood.com,MY,Malaysia,Asia,South-eastern Asia
14.102.146.251,4,118911,taylors.edu.my,MY,Malaysia,Asia,South-eastern Asia
110.4.45.170,4,3331,tealive.com.my,MY,Malaysia,Asia,South-eastern Asia
103.6.198.112,4,-3,techmixer.com,MY,Malaysia,Asia,South-eastern Asia
103.21.91.106,4,317587,techxue.com,MY,Malaysia,Asia,South-eastern Asia
103.6.196.134,4,1184,teeam.org.my,MY,Malaysia,Asia,South-eastern Asia
163.47.203.201,4,1961,tempahsticker.com,MY,Malaysia,Asia,South-eastern Asia
103.27.72.16,4,8,templatelite.com,MY,Malaysia,Asia,South-eastern Asia
183.81.160.166,4,7,thebodyshop.com.my,MY,Malaysia,Asia,South-eastern Asia
124.217.241.249,4,1870,thehabitat.my,MY,Malaysia,Asia,South-eastern Asia
110.74.168.100,4,17,themalaymailonline.com,MY,Malaysia,Asia,South-eastern Asia
43.245.98.22,4,-5,thenewageparents.com,MY,Malaysia,Asia,South-eastern Asia
43.245.98.28,4,1,theterrahill.com.sg,MY,Malaysia,Asia,South-eastern Asia
103.8.25.53,4,5,thrisen.com,MY,Malaysia,Asia,South-eastern Asia
103.8.25.116,4,4,tiaracosmetic.com,MY,Malaysia,Asia,South-eastern Asia
111.90.134.36,4,1383,ticgard.com.my,MY,Malaysia,Asia,South-eastern Asia
103.6.196.109,4,736,ticketworld.com.ph,MY,Malaysia,Asia,South-eastern Asia
103.18.247.152,4,922709,titaniumcircle.com.my,MY,Malaysia,Asia,South-eastern Asia
103.6.198.189,4,1,triplast.com,MY,Malaysia,Asia,South-eastern Asia
103.6.196.36,4,437,twn.my,MY,Malaysia,Asia,South-eastern Asia
103.107.87.20,4,419,unisel.edu.my,MY,Malaysia,Asia,South-eastern Asia
103.16.182.3,4,-13,unisza.edu.my,MY,Malaysia,Asia,South-eastern Asia
103.16.183.3,4,-19,unisza.edu.my,MY,Malaysia,Asia,South-eastern Asia
103.127.50.50,4,30,upnm.edu.my,MY,Malaysia,Asia,South-eastern Asia
103.228.53.122,4,-148,upsi.edu.my,MY,Malaysia,Asia,South-eastern Asia
111.90.145.119,4,-561,usasexguide.nl,MY,Malaysia,Asia,South-eastern Asia
185.93.165.69,4,7,ust.edu,MY,Malaysia,Asia,South-eastern Asia
103.6.196.200,4,-93,uttsb.com.my,MY,Malaysia,Asia,South-eastern Asia
103.27.73.60,4,-32,vanadium.com.my,MY,Malaysia,Asia,South-eastern Asia
110.4.45.155,4,1194,visitpenang.gov.my,MY,Malaysia,Asia,South-eastern Asia
103.27.72.106,4,532131,vkeong.com,MY,Malaysia,Asia,South-eastern Asia
103.197.58.158,4,8,wao.org.my,MY,Malaysia,Asia,South-eastern Asia
